Year,FSM,VR1 Band,VR Band of Student,Ethnic group of student,School denomination,Exam Score,Year_FEMALE,FSM_FEMALE,VR1 Band_FEMALE,VR Band of Student_FEMALE,Ethnic group of student_FEMALE,School denomination_FEMALE,Year_MALE,FSM_MALE,VR1 Band_MALE,VR Band of Student_MALE,Ethnic group of student_MALE,School denomination_MALE,Year_MIXED,FSM_MIXED,VR1 Band_MIXED,VR Band of Student_MIXED,Ethnic group of student_MIXED,School denomination_MIXED
3,42,26,2,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,1,1
3,42,26,2,9,1,48,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,9,1
3,42,26,3,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,5,1
3,42,26,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,1,5,1
3,42,26,2,5,1,24,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,5,1
3,42,26,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,1,1
3,42,26,2,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,1,1
3,42,26,3,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,2,1
3,42,26,3,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,5,1
3,42,26,3,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,5,1
3,42,26,2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,1,1
3,42,26,3,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,5,1
3,42,26,1,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,1,1,1
3,42,26,3,5,1,16,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,5,1
3,42,26,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,1,1
3,42,26,3,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,5,1
3,42,26,1,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,1,1,1
3,42,26,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,1,1,1
3,42,26,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,1,1
3,42,26,2,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,1,1
3,42,26,3,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,1,1
3,42,26,2,1,1,39,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,1,1
3,42,26,3,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,1,1
3,42,26,3,5,1,31,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,5,1
3,42,26,3,5,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,5,1
3,42,26,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,1,5,1
3,42,26,1,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,1,5,1
3,42,26,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,1,5,1
3,42,26,3,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,1,1
3,42,26,2,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,1,1
3,42,26,3,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,1,1
3,42,26,3,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,10,1
3,42,26,3,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,1,1
3,42,26,1,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,1,1,1
3,42,26,3,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,1,1
3,42,26,3,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,5,1
3,42,26,2,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,1,1
3,42,26,3,5,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,5,1
3,42,26,2,5,1,46,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,5,1
3,42,26,3,5,1,25,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,5,1
3,42,26,2,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,11,1
3,42,26,3,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,1,1
3,42,26,2,5,1,28,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,5,1
3,42,26,3,6,1,34,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,6,1
3,42,26,3,5,1,31,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,5,1
3,42,26,3,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,1,1
3,42,26,2,5,1,28,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,5,1
3,42,26,2,10,1,14,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,10,1
3,42,26,3,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,3,1,1
3,42,26,1,5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,1,5,1
3,42,26,2,1,1,41,0,0,0,0,0,0,0,0,0,0,0,0,3,42,26,2,1,1
2,65,10,3,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,3,10,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,10,1
2,65,10,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,2,1,1
2,65,10,1,5,1,17,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,1,5,1
2,65,10,2,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,2,1,1
2,65,10,3,5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,5,1
2,65,10,3,2,1,18,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,2,1
2,65,10,3,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,2,1
2,65,10,3,1,1,28,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,3,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,3,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,3,4,1,17,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,4,1
2,65,10,3,11,1,20,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,11,1
2,65,10,3,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,5,1
2,65,10,3,8,1,32,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,8,1
2,65,10,3,5,1,15,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,5,1
2,65,10,1,10,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,1,10,1
2,65,10,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,3,2,1,23,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,2,1
2,65,10,3,5,1,33,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,5,1
2,65,10,3,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,1,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,1,10,1
2,65,10,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,2,1,1
2,65,10,1,10,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,1,10,1
2,65,10,2,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,2,5,1
2,65,10,3,5,1,17,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,5,1
2,65,10,3,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,2,1,1
2,65,10,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,2,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,2,1,1
2,65,10,1,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,1,10,1
2,65,10,1,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,1,5,1
2,65,10,3,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,5,1
2,65,10,2,5,1,26,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,2,5,1
2,65,10,3,5,1,36,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,5,1
2,65,10,3,9,1,19,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,9,1
2,65,10,3,5,1,17,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,5,1
2,65,10,3,5,1,24,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,5,1
2,65,10,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,3,5,1,13,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,5,1
2,65,10,3,7,1,25,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,7,1
2,65,10,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,2,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,2,2,1
2,65,10,3,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,1,1,1
2,65,10,3,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,1,9,1,25,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,1,9,1
2,65,10,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,3,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,1,1
2,65,10,3,11,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,11,1
2,65,10,3,9,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,9,1
2,65,10,3,5,1,27,0,0,0,0,0,0,0,0,0,0,0,0,2,65,10,3,5,1
2,71,10,3,11,1,22,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,11,1
2,71,10,1,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,5,1
2,71,10,2,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,2,5,1
2,71,10,1,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,5,1
2,71,10,3,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,2,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,2,1,1
2,71,10,2,11,1,39,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,2,11,1
2,71,10,3,5,1,19,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,3,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,3,9,1,17,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,9,1
2,71,10,3,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,1,1
2,71,10,3,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,3,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,3,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,3,10,1,18,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,10,1
2,71,10,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,3,5,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,3,9,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,9,1
2,71,10,1,7,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,7,1
2,71,10,3,5,1,13,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,1,6,1,18,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,6,1
2,71,10,3,1,1,47,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,3,9,1,47,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,9,1
2,71,10,3,11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,11,1
2,71,10,3,5,1,19,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,5,1
2,71,10,1,10,1,20,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,10,1
2,71,10,3,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,2,5,1,23,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,2,5,1
2,71,10,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,1,1
2,71,10,3,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,3,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,3,5,1,31,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,3,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,3,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,1,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,5,1
2,71,10,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,1,1
2,71,10,3,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,5,1
2,71,10,3,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,2,1
2,71,10,3,5,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,1,1
2,71,10,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,1,1
2,71,10,3,2,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,2,1
2,71,10,3,5,1,29,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,3,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,3,5,1,17,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,1,1
2,71,10,2,9,1,40,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,2,9,1
2,71,10,3,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,3,5,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,1,1
2,71,10,1,1,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,1,1,1
2,71,10,3,5,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,2,5,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,2,5,1
2,71,10,3,5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,3,5,1,18,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
2,71,10,3,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,71,10,3,5,1
3,71,8,3,8,1,19,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,8,1
3,71,8,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,3,9,1,24,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,9,1
3,71,8,3,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,3,5,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,2,11,1,47,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,2,11,1
3,71,8,3,5,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,3,9,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,9,1
3,71,8,1,5,1,19,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,5,1
3,71,8,2,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,2,1,1
3,71,8,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,4,1
3,71,8,3,9,1,29,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,9,1
3,71,8,3,5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,3,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,1,1
3,71,8,3,5,1,33,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,3,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,1,1
3,71,8,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,5,1
3,71,8,3,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,2,1
3,71,8,3,5,1,15,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,2,5,1,25,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,2,5,1
3,71,8,3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,1,1
3,71,8,3,5,1,16,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,3,5,1,15,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,3,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,2,1
3,71,8,3,8,1,28,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,8,1
3,71,8,3,5,1,24,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,3,1,1,26,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,1,1
3,71,8,1,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,5,1
3,71,8,1,2,1,31,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,2,1
3,71,8,2,5,1,27,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,2,5,1
3,71,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,1,1
3,71,8,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,5,1
3,71,8,1,5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,5,1
3,71,8,1,11,1,17,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,11,1
3,71,8,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,5,1
3,71,8,3,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,1,1
3,71,8,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,1,1
3,71,8,3,8,1,40,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,8,1
3,71,8,1,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,5,1
3,71,8,3,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,1,1
3,71,8,1,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,5,1
3,71,8,1,5,1,12,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,5,1
3,71,8,3,5,1,22,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,1,10,1,14,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,10,1
3,71,8,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,1,1
3,71,8,3,5,1,20,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,3,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,1,1
3,71,8,2,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,2,1,1
3,71,8,3,5,1,21,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,3,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,3,5,1,27,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,3,5,1,22,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,5,1
3,71,8,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,2,1,1
3,71,8,3,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,1,1
3,71,8,3,9,1,14,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,9,1
3,71,8,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,1,1
3,71,8,1,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,5,1
3,71,8,3,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,3,5,1,19,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
3,71,8,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,5,1
3,71,8,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,1,5,1
3,71,8,3,5,1,17,0,0,0,0,0,0,0,0,0,0,0,0,3,71,8,3,5,1
2,84,11,3,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,1,1
2,84,11,3,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,2,1,1
2,84,11,3,5,1,30,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,2,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,2,1,1
2,84,11,3,1,1,34,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,1,1
2,84,11,3,11,1,52,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,11,1
2,84,11,1,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,1,5,1
2,84,11,3,5,1,22,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,2,1,1,24,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,2,1,1
2,84,11,3,8,1,39,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,8,1
2,84,11,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,1,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,1,5,1
2,84,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,1,1,1
2,84,11,3,5,1,17,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,1,5,1,23,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,1,5,1
2,84,11,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,1,5,1
2,84,11,3,5,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,3,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,11,1
2,84,11,1,5,1,13,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,1,5,1
2,84,11,3,5,1,15,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,1,5,1,9,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,1,5,1
2,84,11,3,2,1,38,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,2,1
2,84,11,3,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,1,5,1,21,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,1,5,1
2,84,11,3,8,1,18,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,8,1
2,84,11,3,5,1,33,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,3,5,1,19,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,3,5,1,29,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,3,5,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,1,5,1,8,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,1,5,1
2,84,11,3,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,1,1
2,84,11,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,1,5,1
2,84,11,3,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,1,1
2,84,11,3,5,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,3,5,1,21,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,5,1
2,84,11,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,1,1,1
2,84,11,2,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,2,1,1
2,84,11,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,84,11,3,1,1
1,36,28,2,9,1,29,0,0,0,0,0,0,0,0,0,0,0,0,1,36,28,2,9,1
1,36,28,3,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,36,28,3,1,1
1,36,28,2,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,1,36,28,2,1,1
1,36,28,1,2,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,36,28,1,2,1
1,36,28,3,9,1,28,0,0,0,0,0,0,0,0,0,0,0,0,1,36,28,3,9,1
