Year,FSM,VR1 Band,VR Band of Student,Ethnic group of student,School denomination,Exam Score,Year_FEMALE,FSM_FEMALE,VR1 Band_FEMALE,VR Band of Student_FEMALE,Ethnic group of student_FEMALE,School denomination_FEMALE,Year_MALE,FSM_MALE,VR1 Band_MALE,VR Band of Student_MALE,Ethnic group of student_MALE,School denomination_MALE,Year_MIXED,FSM_MIXED,VR1 Band_MIXED,VR Band of Student_MIXED,Ethnic group of student_MIXED,School denomination_MIXED
3,78,25,3,1,2,22,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,3,1,2,33,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,3,1,2,30,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,2,1,2,50,0,0,0,0,0,0,3,78,25,2,1,2,0,0,0,0,0,0
3,78,25,3,8,2,40,0,0,0,0,0,0,3,78,25,3,8,2,0,0,0,0,0,0
3,78,25,2,1,2,15,0,0,0,0,0,0,3,78,25,2,1,2,0,0,0,0,0,0
3,78,25,2,7,2,42,0,0,0,0,0,0,3,78,25,2,7,2,0,0,0,0,0,0
3,78,25,2,1,2,34,0,0,0,0,0,0,3,78,25,2,1,2,0,0,0,0,0,0
3,78,25,3,1,2,12,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,3,1,2,27,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,1,5,2,2,0,0,0,0,0,0,3,78,25,1,5,2,0,0,0,0,0,0
3,78,25,3,1,2,17,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,3,1,2,37,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,3,1,2,11,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,1,1,2,3,0,0,0,0,0,0,3,78,25,1,1,2,0,0,0,0,0,0
3,78,25,3,2,2,41,0,0,0,0,0,0,3,78,25,3,2,2,0,0,0,0,0,0
3,78,25,3,1,2,34,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,3,1,2,31,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,1,5,2,4,0,0,0,0,0,0,3,78,25,1,5,2,0,0,0,0,0,0
3,78,25,3,1,2,12,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,2,1,2,30,0,0,0,0,0,0,3,78,25,2,1,2,0,0,0,0,0,0
3,78,25,3,1,2,22,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,2,1,2,38,0,0,0,0,0,0,3,78,25,2,1,2,0,0,0,0,0,0
3,78,25,2,1,2,40,0,0,0,0,0,0,3,78,25,2,1,2,0,0,0,0,0,0
3,78,25,3,1,2,43,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,3,1,2,6,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,2,1,2,37,0,0,0,0,0,0,3,78,25,2,1,2,0,0,0,0,0,0
3,78,25,3,1,2,36,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,1,1,2,14,0,0,0,0,0,0,3,78,25,1,1,2,0,0,0,0,0,0
3,78,25,2,1,2,24,0,0,0,0,0,0,3,78,25,2,1,2,0,0,0,0,0,0
3,78,25,3,1,2,20,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,3,1,2,32,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
3,78,25,3,1,2,20,0,0,0,0,0,0,3,78,25,3,1,2,0,0,0,0,0,0
1,19,28,1,1,1,11,0,0,0,0,0,0,1,19,28,1,1,1,0,0,0,0,0,0
1,19,28,2,1,1,35,0,0,0,0,0,0,1,19,28,2,1,1,0,0,0,0,0,0
1,19,28,2,1,1,20,0,0,0,0,0,0,1,19,28,2,1,1,0,0,0,0,0,0
1,19,28,2,6,1,36,0,0,0,0,0,0,1,19,28,2,6,1,0,0,0,0,0,0
1,19,28,3,1,1,7,0,0,0,0,0,0,1,19,28,3,1,1,0,0,0,0,0,0
1,19,28,2,1,1,63,0,0,0,0,0,0,1,19,28,2,1,1,0,0,0,0,0,0
1,19,28,2,1,1,61,0,0,0,0,0,0,1,19,28,2,1,1,0,0,0,0,0,0
1,19,28,2,1,1,31,0,0,0,0,0,0,1,19,28,2,1,1,0,0,0,0,0,0
1,19,28,2,1,1,29,0,0,0,0,0,0,1,19,28,2,1,1,0,0,0,0,0,0
1,19,28,1,1,1,2,0,0,0,0,0,0,1,19,28,1,1,1,0,0,0,0,0,0
1,19,28,3,5,1,14,0,0,0,0,0,0,1,19,28,3,5,1,0,0,0,0,0,0
1,19,28,3,1,1,32,0,0,0,0,0,0,1,19,28,3,1,1,0,0,0,0,0,0
1,19,28,1,1,1,1,0,0,0,0,0,0,1,19,28,1,1,1,0,0,0,0,0,0
1,19,28,3,1,1,35,0,0,0,0,0,0,1,19,28,3,1,1,0,0,0,0,0,0
1,19,28,3,1,1,26,0,0,0,0,0,0,1,19,28,3,1,1,0,0,0,0,0,0
1,19,28,2,1,1,54,0,0,0,0,0,0,1,19,28,2,1,1,0,0,0,0,0,0
1,19,28,3,5,1,15,0,0,0,0,0,0,1,19,28,3,5,1,0,0,0,0,0,0
1,19,28,3,1,1,21,0,0,0,0,0,0,1,19,28,3,1,1,0,0,0,0,0,0
1,19,28,2,1,1,36,0,0,0,0,0,0,1,19,28,2,1,1,0,0,0,0,0,0
1,19,28,2,11,1,41,0,0,0,0,0,0,1,19,28,2,11,1,0,0,0,0,0,0
1,19,28,1,1,1,5,0,0,0,0,0,0,1,19,28,1,1,1,0,0,0,0,0,0
1,19,28,3,1,1,5,0,0,0,0,0,0,1,19,28,3,1,1,0,0,0,0,0,0
1,19,28,1,9,1,24,0,0,0,0,0,0,1,19,28,1,9,1,0,0,0,0,0,0
1,19,28,2,1,1,18,0,0,0,0,0,0,1,19,28,2,1,1,0,0,0,0,0,0
1,19,28,3,1,1,37,0,0,0,0,0,0,1,19,28,3,1,1,0,0,0,0,0,0
1,19,28,3,1,1,31,0,0,0,0,0,0,1,19,28,3,1,1,0,0,0,0,0,0
1,19,28,3,1,1,9,0,0,0,0,0,0,1,19,28,3,1,1,0,0,0,0,0,0
1,19,28,3,11,1,10,0,0,0,0,0,0,1,19,28,3,11,1,0,0,0,0,0,0
1,19,28,3,11,1,27,0,0,0,0,0,0,1,19,28,3,11,1,0,0,0,0,0,0
1,19,28,2,1,1,49,0,0,0,0,0,0,1,19,28,2,1,1,0,0,0,0,0,0
1,19,28,2,1,1,33,0,0,0,0,0,0,1,19,28,2,1,1,0,0,0,0,0,0
1,19,28,2,1,1,50,0,0,0,0,0,0,1,19,28,2,1,1,0,0,0,0,0,0
1,19,28,3,1,1,32,0,0,0,0,0,0,1,19,28,3,1,1,0,0,0,0,0,0
1,19,28,3,5,1,16,0,0,0,0,0,0,1,19,28,3,5,1,0,0,0,0,0,0
1,19,28,1,1,1,13,0,0,0,0,0,0,1,19,28,1,1,1,0,0,0,0,0,0
1,19,28,2,1,1,29,0,0,0,0,0,0,1,19,28,2,1,1,0,0,0,0,0,0
1,19,28,1,1,1,11,0,0,0,0,0,0,1,19,28,1,1,1,0,0,0,0,0,0
1,44,13,2,1,1,41,0,0,0,0,0,0,1,44,13,2,1,1,0,0,0,0,0,0
1,44,13,1,1,1,15,0,0,0,0,0,0,1,44,13,1,1,1,0,0,0,0,0,0
1,44,13,3,5,1,17,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,3,5,1,15,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,3,5,1,24,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,1,5,1,5,0,0,0,0,0,0,1,44,13,1,5,1,0,0,0,0,0,0
1,44,13,1,1,1,5,0,0,0,0,0,0,1,44,13,1,1,1,0,0,0,0,0,0
1,44,13,3,5,1,21,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,3,1,1,7,0,0,0,0,0,0,1,44,13,3,1,1,0,0,0,0,0,0
1,44,13,1,5,1,14,0,0,0,0,0,0,1,44,13,1,5,1,0,0,0,0,0,0
1,44,13,3,1,1,3,0,0,0,0,0,0,1,44,13,3,1,1,0,0,0,0,0,0
1,44,13,3,11,1,8,0,0,0,0,0,0,1,44,13,3,11,1,0,0,0,0,0,0
1,44,13,2,1,1,5,0,0,0,0,0,0,1,44,13,2,1,1,0,0,0,0,0,0
1,44,13,3,3,1,20,0,0,0,0,0,0,1,44,13,3,3,1,0,0,0,0,0,0
1,44,13,3,5,1,4,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,1,5,1,1,0,0,0,0,0,0,1,44,13,1,5,1,0,0,0,0,0,0
1,44,13,1,5,1,2,0,0,0,0,0,0,1,44,13,1,5,1,0,0,0,0,0,0
1,44,13,3,5,1,12,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,3,5,1,20,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,1,5,1,9,0,0,0,0,0,0,1,44,13,1,5,1,0,0,0,0,0,0
1,44,13,3,7,1,27,0,0,0,0,0,0,1,44,13,3,7,1,0,0,0,0,0,0
1,44,13,3,1,1,4,0,0,0,0,0,0,1,44,13,3,1,1,0,0,0,0,0,0
1,44,13,3,5,1,28,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,3,5,1,13,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,3,5,1,14,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,3,5,1,23,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,1,5,1,11,0,0,0,0,0,0,1,44,13,1,5,1,0,0,0,0,0,0
1,44,13,1,5,1,3,0,0,0,0,0,0,1,44,13,1,5,1,0,0,0,0,0,0
1,44,13,3,11,1,28,0,0,0,0,0,0,1,44,13,3,11,1,0,0,0,0,0,0
1,44,13,3,1,1,15,0,0,0,0,0,0,1,44,13,3,1,1,0,0,0,0,0,0
1,44,13,3,5,1,7,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,3,1,1,6,0,0,0,0,0,0,1,44,13,3,1,1,0,0,0,0,0,0
1,44,13,3,5,1,11,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,3,5,1,5,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,2,2,1,27,0,0,0,0,0,0,1,44,13,2,2,1,0,0,0,0,0,0
1,44,13,1,1,1,11,0,0,0,0,0,0,1,44,13,1,1,1,0,0,0,0,0,0
1,44,13,2,1,1,42,0,0,0,0,0,0,1,44,13,2,1,1,0,0,0,0,0,0
1,44,13,3,5,1,17,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
1,44,13,3,1,1,6,0,0,0,0,0,0,1,44,13,3,1,1,0,0,0,0,0,0
1,44,13,3,1,1,48,0,0,0,0,0,0,1,44,13,3,1,1,0,0,0,0,0,0
1,44,13,2,1,1,34,0,0,0,0,0,0,1,44,13,2,1,1,0,0,0,0,0,0
1,44,13,3,3,1,14,0,0,0,0,0,0,1,44,13,3,3,1,0,0,0,0,0,0
1,44,13,1,5,1,2,0,0,0,0,0,0,1,44,13,1,5,1,0,0,0,0,0,0
1,44,13,3,1,1,25,0,0,0,0,0,0,1,44,13,3,1,1,0,0,0,0,0,0
1,44,13,3,5,1,10,0,0,0,0,0,0,1,44,13,3,5,1,0,0,0,0,0,0
2,57,17,1,5,1,1,0,0,0,0,0,0,2,57,17,1,5,1,0,0,0,0,0,0
2,57,17,2,1,1,22,0,0,0,0,0,0,2,57,17,2,1,1,0,0,0,0,0,0
2,57,17,3,1,1,7,0,0,0,0,0,0,2,57,17,3,1,1,0,0,0,0,0,0
2,57,17,3,1,1,17,0,0,0,0,0,0,2,57,17,3,1,1,0,0,0,0,0,0
2,57,17,3,5,1,2,0,0,0,0,0,0,2,57,17,3,5,1,0,0,0,0,0,0
2,57,17,3,1,1,17,0,0,0,0,0,0,2,57,17,3,1,1,0,0,0,0,0,0
2,57,17,2,1,1,55,0,0,0,0,0,0,2,57,17,2,1,1,0,0,0,0,0,0
2,57,17,3,5,1,3,0,0,0,0,0,0,2,57,17,3,5,1,0,0,0,0,0,0
2,57,17,3,5,1,14,0,0,0,0,0,0,2,57,17,3,5,1,0,0,0,0,0,0
2,57,17,1,1,1,17,0,0,0,0,0,0,2,57,17,1,1,1,0,0,0,0,0,0
2,57,17,2,1,1,21,0,0,0,0,0,0,2,57,17,2,1,1,0,0,0,0,0,0
2,57,17,2,1,1,13,0,0,0,0,0,0,2,57,17,2,1,1,0,0,0,0,0,0
2,57,17,2,1,1,19,0,0,0,0,0,0,2,57,17,2,1,1,0,0,0,0,0,0
2,57,17,1,5,1,2,0,0,0,0,0,0,2,57,17,1,5,1,0,0,0,0,0,0
2,57,17,3,1,1,13,0,0,0,0,0,0,2,57,17,3,1,1,0,0,0,0,0,0
2,57,17,2,1,1,10,0,0,0,0,0,0,2,57,17,2,1,1,0,0,0,0,0,0
2,57,17,3,1,1,21,0,0,0,0,0,0,2,57,17,3,1,1,0,0,0,0,0,0
2,57,17,1,5,1,1,0,0,0,0,0,0,2,57,17,1,5,1,0,0,0,0,0,0
2,57,17,3,1,1,8,0,0,0,0,0,0,2,57,17,3,1,1,0,0,0,0,0,0
2,57,17,3,5,1,32,0,0,0,0,0,0,2,57,17,3,5,1,0,0,0,0,0,0
2,57,17,3,5,1,17,0,0,0,0,0,0,2,57,17,3,5,1,0,0,0,0,0,0
2,57,17,3,6,1,13,0,0,0,0,0,0,2,57,17,3,6,1,0,0,0,0,0,0
2,57,17,2,1,1,20,0,0,0,0,0,0,2,57,17,2,1,1,0,0,0,0,0,0
2,57,17,1,7,1,23,0,0,0,0,0,0,2,57,17,1,7,1,0,0,0,0,0,0
2,57,17,3,4,1,20,0,0,0,0,0,0,2,57,17,3,4,1,0,0,0,0,0,0
2,57,17,3,1,1,24,0,0,0,0,0,0,2,57,17,3,1,1,0,0,0,0,0,0
2,57,17,1,1,1,10,0,0,0,0,0,0,2,57,17,1,1,1,0,0,0,0,0,0
2,57,17,2,5,1,8,0,0,0,0,0,0,2,57,17,2,5,1,0,0,0,0,0,0
2,57,17,1,1,1,4,0,0,0,0,0,0,2,57,17,1,1,1,0,0,0,0,0,0
2,57,17,1,5,1,6,0,0,0,0,0,0,2,57,17,1,5,1,0,0,0,0,0,0
2,57,17,3,1,1,20,0,0,0,0,0,0,2,57,17,3,1,1,0,0,0,0,0,0
2,57,17,3,3,1,9,0,0,0,0,0,0,2,57,17,3,3,1,0,0,0,0,0,0
2,57,17,1,8,1,20,0,0,0,0,0,0,2,57,17,1,8,1,0,0,0,0,0,0
2,57,17,1,5,1,8,0,0,0,0,0,0,2,57,17,1,5,1,0,0,0,0,0,0
2,57,17,3,5,1,2,0,0,0,0,0,0,2,57,17,3,5,1,0,0,0,0,0,0
2,57,17,3,5,1,1,0,0,0,0,0,0,2,57,17,3,5,1,0,0,0,0,0,0
2,57,17,1,5,1,12,0,0,0,0,0,0,2,57,17,1,5,1,0,0,0,0,0,0
2,57,17,3,1,1,10,0,0,0,0,0,0,2,57,17,3,1,1,0,0,0,0,0,0
2,57,17,3,5,1,23,0,0,0,0,0,0,2,57,17,3,5,1,0,0,0,0,0,0
2,57,17,3,1,1,16,0,0,0,0,0,0,2,57,17,3,1,1,0,0,0,0,0,0
2,57,17,3,4,1,45,0,0,0,0,0,0,2,57,17,3,4,1,0,0,0,0,0,0
2,57,17,3,5,1,17,0,0,0,0,0,0,2,57,17,3,5,1,0,0,0,0,0,0
2,57,17,2,1,1,35,0,0,0,0,0,0,2,57,17,2,1,1,0,0,0,0,0,0
2,57,17,2,2,1,40,0,0,0,0,0,0,2,57,17,2,2,1,0,0,0,0,0,0
3,57,12,3,5,1,10,0,0,0,0,0,0,3,57,12,3,5,1,0,0,0,0,0,0
3,57,12,3,10,1,25,0,0,0,0,0,0,3,57,12,3,10,1,0,0,0,0,0,0
3,57,12,3,5,1,20,0,0,0,0,0,0,3,57,12,3,5,1,0,0,0,0,0,0
3,57,12,2,1,1,4,0,0,0,0,0,0,3,57,12,2,1,1,0,0,0,0,0,0
3,57,12,3,10,1,48,0,0,0,0,0,0,3,57,12,3,10,1,0,0,0,0,0,0
3,57,12,3,5,1,8,0,0,0,0,0,0,3,57,12,3,5,1,0,0,0,0,0,0
3,57,12,3,5,1,5,0,0,0,0,0,0,3,57,12,3,5,1,0,0,0,0,0,0
3,57,12,3,1,1,18,0,0,0,0,0,0,3,57,12,3,1,1,0,0,0,0,0,0
3,57,12,3,5,1,14,0,0,0,0,0,0,3,57,12,3,5,1,0,0,0,0,0,0
3,57,12,3,5,1,16,0,0,0,0,0,0,3,57,12,3,5,1,0,0,0,0,0,0
3,57,12,3,5,1,28,0,0,0,0,0,0,3,57,12,3,5,1,0,0,0,0,0,0
3,57,12,3,1,1,19,0,0,0,0,0,0,3,57,12,3,1,1,0,0,0,0,0,0
3,57,12,1,1,1,16,0,0,0,0,0,0,3,57,12,1,1,1,0,0,0,0,0,0
3,57,12,1,1,1,4,0,0,0,0,0,0,3,57,12,1,1,1,0,0,0,0,0,0
3,57,12,3,1,1,4,0,0,0,0,0,0,3,57,12,3,1,1,0,0,0,0,0,0
3,57,12,2,3,1,19,0,0,0,0,0,0,3,57,12,2,3,1,0,0,0,0,0,0
3,57,12,3,7,1,23,0,0,0,0,0,0,3,57,12,3,7,1,0,0,0,0,0,0
3,57,12,1,1,1,8,0,0,0,0,0,0,3,57,12,1,1,1,0,0,0,0,0,0
3,57,12,3,5,1,9,0,0,0,0,0,0,3,57,12,3,5,1,0,0,0,0,0,0
3,57,12,3,1,1,39,0,0,0,0,0,0,3,57,12,3,1,1,0,0,0,0,0,0
3,57,12,3,5,1,17,0,0,0,0,0,0,3,57,12,3,5,1,0,0,0,0,0,0
3,57,12,2,1,1,4,0,0,0,0,0,0,3,57,12,2,1,1,0,0,0,0,0,0
3,57,12,1,5,1,7,0,0,0,0,0,0,3,57,12,1,5,1,0,0,0,0,0,0
3,57,12,2,1,1,48,0,0,0,0,0,0,3,57,12,2,1,1,0,0,0,0,0,0
3,57,12,2,1,1,13,0,0,0,0,0,0,3,57,12,2,1,1,0,0,0,0,0,0
3,57,12,1,5,1,16,0,0,0,0,0,0,3,57,12,1,5,1,0,0,0,0,0,0
3,57,12,3,5,1,12,0,0,0,0,0,0,3,57,12,3,5,1,0,0,0,0,0,0
3,57,12,3,1,1,40,0,0,0,0,0,0,3,57,12,3,1,1,0,0,0,0,0,0
3,57,12,3,5,1,21,0,0,0,0,0,0,3,57,12,3,5,1,0,0,0,0,0,0
3,48,27,2,1,1,30,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,2,1,1,16,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,3,7,1,8,0,0,0,0,0,0,3,48,27,3,7,1,0,0,0,0,0,0
3,48,27,3,7,1,28,0,0,0,0,0,0,3,48,27,3,7,1,0,0,0,0,0,0
3,48,27,3,1,1,19,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,3,1,1,11,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,2,1,1,26,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,2,1,1,29,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,3,9,1,31,0,0,0,0,0,0,3,48,27,3,9,1,0,0,0,0,0,0
3,48,27,3,1,1,21,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,3,1,1,15,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,1,8,1,6,0,0,0,0,0,0,3,48,27,1,8,1,0,0,0,0,0,0
3,48,27,2,1,1,42,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,3,8,1,33,0,0,0,0,0,0,3,48,27,3,8,1,0,0,0,0,0,0
3,48,27,3,11,1,19,0,0,0,0,0,0,3,48,27,3,11,1,0,0,0,0,0,0
3,48,27,3,1,1,12,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,2,1,1,50,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,3,1,1,6,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,1,1,1,10,0,0,0,0,0,0,3,48,27,1,1,1,0,0,0,0,0,0
3,48,27,3,11,1,34,0,0,0,0,0,0,3,48,27,3,11,1,0,0,0,0,0,0
3,48,27,3,1,1,46,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,2,1,1,33,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,1,7,1,38,0,0,0,0,0,0,3,48,27,1,7,1,0,0,0,0,0,0
3,48,27,3,1,1,23,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,3,7,1,15,0,0,0,0,0,0,3,48,27,3,7,1,0,0,0,0,0,0
3,48,27,1,1,1,7,0,0,0,0,0,0,3,48,27,1,1,1,0,0,0,0,0,0
3,48,27,3,1,1,10,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,1,8,1,4,0,0,0,0,0,0,3,48,27,1,8,1,0,0,0,0,0,0
3,48,27,1,11,1,5,0,0,0,0,0,0,3,48,27,1,11,1,0,0,0,0,0,0
3,48,27,3,1,1,15,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,3,7,1,20,0,0,0,0,0,0,3,48,27,3,7,1,0,0,0,0,0,0
3,48,27,3,7,1,41,0,0,0,0,0,0,3,48,27,3,7,1,0,0,0,0,0,0
3,48,27,2,11,1,16,0,0,0,0,0,0,3,48,27,2,11,1,0,0,0,0,0,0
3,48,27,2,1,1,46,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,1,1,1,15,0,0,0,0,0,0,3,48,27,1,1,1,0,0,0,0,0,0
3,48,27,3,1,1,13,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,3,8,1,4,0,0,0,0,0,0,3,48,27,3,8,1,0,0,0,0,0,0
3,48,27,2,1,1,41,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,1,1,1,11,0,0,0,0,0,0,3,48,27,1,1,1,0,0,0,0,0,0
3,48,27,3,1,1,9,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,3,11,1,10,0,0,0,0,0,0,3,48,27,3,11,1,0,0,0,0,0,0
3,48,27,3,1,1,22,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,2,1,1,41,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,3,1,1,26,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,3,7,1,38,0,0,0,0,0,0,3,48,27,3,7,1,0,0,0,0,0,0
3,48,27,2,1,1,53,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,1,1,1,9,0,0,0,0,0,0,3,48,27,1,1,1,0,0,0,0,0,0
3,48,27,3,1,1,3,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,2,1,1,29,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,3,1,1,33,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,2,1,1,33,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,3,1,1,6,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,3,7,1,23,0,0,0,0,0,0,3,48,27,3,7,1,0,0,0,0,0,0
3,48,27,3,8,1,22,0,0,0,0,0,0,3,48,27,3,8,1,0,0,0,0,0,0
3,48,27,3,1,1,5,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,1,1,1,16,0,0,0,0,0,0,3,48,27,1,1,1,0,0,0,0,0,0
3,48,27,3,7,1,14,0,0,0,0,0,0,3,48,27,3,7,1,0,0,0,0,0,0
3,48,27,2,5,1,16,0,0,0,0,0,0,3,48,27,2,5,1,0,0,0,0,0,0
3,48,27,3,5,1,12,0,0,0,0,0,0,3,48,27,3,5,1,0,0,0,0,0,0
3,48,27,3,1,1,20,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,2,1,1,35,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,2,1,1,30,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,3,7,1,31,0,0,0,0,0,0,3,48,27,3,7,1,0,0,0,0,0,0
3,48,27,3,1,1,26,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,2,1,1,13,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,3,1,1,13,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,3,8,1,23,0,0,0,0,0,0,3,48,27,3,8,1,0,0,0,0,0,0
3,48,27,2,1,1,21,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,3,1,1,13,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,3,8,1,32,0,0,0,0,0,0,3,48,27,3,8,1,0,0,0,0,0,0
3,48,27,2,1,1,43,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
3,48,27,3,1,1,4,0,0,0,0,0,0,3,48,27,3,1,1,0,0,0,0,0,0
3,48,27,2,1,1,63,0,0,0,0,0,0,3,48,27,2,1,1,0,0,0,0,0,0
1,48,11,3,1,1,30,0,0,0,0,0,0,1,48,11,3,1,1,0,0,0,0,0,0
1,48,11,1,5,1,5,0,0,0,0,0,0,1,48,11,1,5,1,0,0,0,0,0,0
1,48,11,1,7,1,16,0,0,0,0,0,0,1,48,11,1,7,1,0,0,0,0,0,0
1,48,11,1,1,1,14,0,0,0,0,0,0,1,48,11,1,1,1,0,0,0,0,0,0
1,48,11,3,9,1,41,0,0,0,0,0,0,1,48,11,3,9,1,0,0,0,0,0,0
1,48,11,3,5,1,2,0,0,0,0,0,0,1,48,11,3,5,1,0,0,0,0,0,0
1,48,11,1,6,1,19,0,0,0,0,0,0,1,48,11,1,6,1,0,0,0,0,0,0
1,48,11,3,5,1,15,0,0,0,0,0,0,1,48,11,3,5,1,0,0,0,0,0,0
1,48,11,3,5,1,14,0,0,0,0,0,0,1,48,11,3,5,1,0,0,0,0,0,0
1,48,11,1,1,1,3,0,0,0,0,0,0,1,48,11,1,1,1,0,0,0,0,0,0
1,48,11,3,2,1,11,0,0,0,0,0,0,1,48,11,3,2,1,0,0,0,0,0,0
1,48,11,2,1,1,1,0,0,0,0,0,0,1,48,11,2,1,1,0,0,0,0,0,0
1,48,11,1,5,1,1,0,0,0,0,0,0,1,48,11,1,5,1,0,0,0,0,0,0
1,48,11,1,5,1,16,0,0,0,0,0,0,1,48,11,1,5,1,0,0,0,0,0,0
